Datum,Workout-Name,Dauer,Name der Übung,Reihenfolge festlegen,Gewicht,Wiederh.,Entfernung,Sekunden,Notizen,Workout-Notizen,RPE
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Triceps Pushdown (Cable - Straight Bar)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Triceps Pushdown (Cable - Straight Bar)",3,22.0,11.0,0,0.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Triceps Pushdown (Cable - Straight Bar)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Triceps Pushdown (Cable - Straight Bar)",4,27.5,12.0,0,0.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Push Up",1,0.0,15.0,0,0.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Push Up",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Push Up",2,0.0,16.0,0,0.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Push Up",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Push Up",3,0.0,15.0,0,0.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Push Up",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Push Up",4,0.0,15.0,0,0.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Pull Up",W,-1.5,8.0,0,0.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Pull Up",W,1.5,8.0,0,0.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Pull Up",1,0.0,8.0,0,0.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Pull Up",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Pull Up",2,0.0,9.0,0,0.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Pull Up",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Pull Up",3,0.0,9.0,0,0.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Seated Row (Cable)",1,49.0,9.0,0,0.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Seated Row (Cable)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Seated Row (Cable)",2,42.0,10.0,0,0.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Seated Row (Cable)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Seated Row (Cable)",3,41.5,11.0,0,0.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Bicep Curl (Barbell)",1,25.0,11.0,0,0.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Bicep Curl (Barbell)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Bicep Curl (Barbell)",2,22.5,9.0,0,0.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Bicep Curl (Barbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Bicep Curl (Barbell)",3,22.0,11.0,0,0.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Bicep Curl (Barbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Bicep Curl (Barbell)",4,27.0,9.0,0,0.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Bicep Curl Bench (Dumbell)",1,9.0,13.0,0,0.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Bicep Curl Bench (Dumbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Bicep Curl Bench (Dumbell)",2,9.0,12.0,0,0.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Bicep Curl Bench (Dumbell)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Bicep Curl Bench (Dumbell)",3,11.0,11.0,0,0.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Face Pull (Cable)",1,20.0,14.0,0,0.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Face Pull (Cable)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Face Pull (Cable)",2,21.0,15.0,0,0.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Face Pull (Cable)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Face Pull (Cable)",3,20.5,16.0,0,0.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Face Pull (Cable)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Face Pull (Cable)",4,22.0,14.0,0,0.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Push Up (Knees)",1,0.0,12.0,0,0.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Push Up (Knees)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-22 19:25:34,"Abend-Workout",1h 23min,"Push Up (Knees)",2,0.0,11.0,0,0.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Squat (Barbell)",W,35.0,8.0,0,0.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Squat (Barbell)",W,35.5,8.0,0,0.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Squat (Barbell)",1,65.0,8.0,0,0.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Squat (Barbell)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Squat (Barbell)",2,66.5,8.0,0,0.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Squat (Barbell)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Squat (Barbell)",3,64.0,7.0,0,0.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Leg Press",1,98.0,9.0,0,0.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Leg Press",Ruhezeit,0.0,0.0,0,150.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Leg Press",2,120.5,10.0,0,0.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Leg Press",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Leg Press",3,111.0,11.0,0,0.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Leg Extension (Machine)",1,38.0,13.0,0,0.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Leg Extension (Machine)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Leg Extension (Machine)",2,37.5,12.0,0,0.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Leg Extension (Machine)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Leg Extension (Machine)",3,43.0,13.0,0,0.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Leg Extension (Machine)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Leg Extension (Machine)",4,35.5,13.0,0,0.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Standing Calf Raise (Bodyweight)",1,0.0,20.0,0,0.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Standing Calf Raise (Bodyweight)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Standing Calf Raise (Bodyweight)",2,0.0,19.0,0,0.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Standing Calf Raise (Bodyweight)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Standing Calf Raise (Bodyweight)",3,0.0,20.0,0,0.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Standing Calf Raise (Bodyweight)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Standing Calf Raise (Bodyweight)",4,0.0,21.0,0,0.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Single Leg Extension ",1,19.0,12.0,0,0.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Single Leg Extension ",Ruhezeit,0.0,0.0,0,150.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Single Leg Extension ",2,20.0,11.0,0,0.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Single Leg Extension ",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Single Leg Extension ",3,19.0,12.0,0,0.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Single Leg Extension ",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Single Leg Extension ",4,21.0,12.0,0,0.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Plank",1,0.0,0.0,0,35.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Plank",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Plank",2,0.0,0.0,0,40.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Plank",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-24 17:55:38,"Abend-Workout",52min,"Plank",3,0.0,0.0,0,45.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Bench Press (Barbell)",W,32.0,8.0,0,0.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Bench Press (Barbell)",W,28.5,8.0,0,0.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Bench Press (Barbell)",1,56.5,9.0,0,0.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Bench Press (Barbell)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Bench Press (Barbell)",2,65.5,9.0,0,0.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Bench Press (Barbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Bench Press (Barbell)",3,66.5,9.0,0,0.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Bench Press (Barbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Bench Press (Barbell)",4,57.0,9.0,0,0.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Incline Bench Press (Dumbbell)",1,23.5,10.0,0,0.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Incline Bench Press (Dumbbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Incline Bench Press (Dumbbell)",2,20.0,11.0,0,0.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Incline Bench Press (Dumbbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Incline Bench Press (Dumbbell)",3,23.5,9.0,0,0.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Incline Bench Press (Dumbbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Incline Bench Press (Dumbbell)",4,21.0,10.0,0,0.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Overhead Press (Barbell)",1,32.5,9.0,0,0.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Overhead Press (Barbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Overhead Press (Barbell)",2,32.0,8.0,0,0.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Overhead Press (Barbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Overhead Press (Barbell)",3,31.5,8.0,0,0.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Overhead Press (Barbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Overhead Press (Barbell)",4,37.0,9.0,0,0.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Lateral Raise (Dumbbell)",1,8.5,13.0,0,0.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Lateral Raise (Dumbbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Lateral Raise (Dumbbell)",2,9.0,11.0,0,0.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Lateral Raise (Dumbbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Lateral Raise (Dumbbell)",3,9.5,11.0,0,0.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Lateral Raise (Dumbbell)",D,5.5,16.0,0,0.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Triceps Pushdown (Cable - Straight Bar)",1,23.0,12.0,0,0.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Triceps Pushdown (Cable - Straight Bar)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Triceps Pushdown (Cable - Straight Bar)",2,22.0,13.0,0,0.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Triceps Pushdown (Cable - Straight Bar)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Triceps Pushdown (Cable - Straight Bar)",3,27.0,13.0,0,0.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Triceps Pushdown (Cable - Straight Bar)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Triceps Pushdown (Cable - Straight Bar)",4,26.5,12.0,0,0.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Push Up",1,0.0,14.0,0,0.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Push Up",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Push Up",2,0.0,16.0,0,0.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Push Up",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Push Up",3,0.0,15.0,0,0.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Push Up",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-03 19:09:24,"Abend-Workout",1h 4min,"Push Up",4,0.0,16.0,0,0.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Pull Up",W,-1.5,8.0,0,0.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Pull Up",W,2.0,8.0,0,0.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Pull Up",1,12.0,8.0,0,0.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Pull Up",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Pull Up",2,12.0,9.0,0,0.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Pull Up",Ruhezeit,0.0,0.0,0,90.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Pull Up",3,12.0,8.0,0,0.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Pull Up",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Pull Up",4,12.0,9.0,0,0.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Seated Row (Cable)",1,40.5,11.0,0,0.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Seated Row (Cable)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Seated Row (Cable)",2,42.0,9.0,0,0.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Seated Row (Cable)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Seated Row (Cable)",3,44.5,9.0,0,0.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Seated Row (Cable)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Seated Row (Cable)",4,39.5,9.0,0,0.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Bicep Curl (Barbell)",1,23.5,9.0,0,0.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Bicep Curl (Barbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Bicep Curl (Barbell)",2,27.0,9.0,0,0.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Bicep Curl (Barbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Bicep Curl (Barbell)",3,27.0,10.0,0,0.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Bicep Curl Bench (Dumbell)",1,10.0,12.0,0,0.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Bicep Curl Bench (Dumbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Bicep Curl Bench (Dumbell)",2,10.0,12.0,0,0.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Bicep Curl Bench (Dumbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Bicep Curl Bench (Dumbell)",3,9.5,12.0,0,0.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Bicep Curl Bench (Dumbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Bicep Curl Bench (Dumbell)",4,10.0,11.0,0,0.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Face Pull (Cable)",1,21.0,16.0,0,0.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Face Pull (Cable)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Face Pull (Cable)",2,20.0,14.0,0,0.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Face Pull (Cable)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Face Pull (Cable)",3,21.0,16.0,0,0.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Face Pull (Cable)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-05 19:31:42,"Abend-Workout",1h 7min,"Face Pull (Cable)",4,17.5,14.0,0,0.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Squat (Barbell)",W,35.5,8.0,0,0.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Squat (Barbell)",W,37.0,8.0,0,0.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Squat (Barbell)",1,0.0,8.0,0,0.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Squat (Barbell)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Squat (Barbell)",2,70.0,9.0,0,0.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Squat (Barbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Squat (Barbell)",3,77.0,7.0,0,0.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Leg Press",1,117.5,11.0,0,0.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Leg Press",Ruhezeit,0.0,0.0,0,90.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Leg Press",2,104.0,10.0,0,0.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Leg Press",Ruhezeit,0.0,0.0,0,90.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Leg Press",3,110.5,10.0,0,0.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Leg Extension (Machine)",1,42.0,12.0,0,0.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Leg Extension (Machine)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Leg Extension (Machine)",2,42.0,12.0,0,0.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Leg Extension (Machine)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Leg Extension (Machine)",3,40.5,13.0,0,0.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Leg Extension (Machine)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Leg Extension (Machine)",4,42.0,13.0,0,0.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Standing Calf Raise (Bodyweight)",1,0.0,21.0,0,0.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Standing Calf Raise (Bodyweight)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Standing Calf Raise (Bodyweight)",2,0.0,21.0,0,0.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Standing Calf Raise (Bodyweight)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Standing Calf Raise (Bodyweight)",3,0.0,21.0,0,0.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Single Leg Extension ",1,19.0,11.0,0,0.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Single Leg Extension ",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Single Leg Extension ",2,19.5,13.0,0,0.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Single Leg Extension ",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Single Leg Extension ",3,19.5,13.0,0,0.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Plank",1,0.0,0.0,0,35.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Plank",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Plank",2,0.0,0.0,0,40.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Plank",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Plank",3,0.0,0.0,0,45.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Push Up (Knees)",1,0.0,11.0,0,0.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Push Up (Knees)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Push Up (Knees)",2,0.0,13.0,0,0.0,,,
2023-04-07 18:19:33,"Abend-Workout",1h 6min,"Running",1,0.0,0.0,1.75,450.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Bench Press (Barbell)",W,31.5,8.0,0,0.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Bench Press (Barbell)",W,31.5,8.0,0,0.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Bench Press (Barbell)",1,56.0,7.0,0,0.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Bench Press (Barbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Bench Press (Barbell)",2,66.5,9.0,0,0.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Bench Press (Barbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Bench Press (Barbell)",3,62.0,7.0,0,0.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Incline Bench Press (Dumbbell)",1,21.5,9.0,0,0.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Incline Bench Press (Dumbbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Incline Bench Press (Dumbbell)",2,24.0,9.0,0,0.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Incline Bench Press (Dumbbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Incline Bench Press (Dumbbell)",3,21.0,10.0,0,0.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Overhead Press (Barbell)",1,36.0,7.0,0,0.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Overhead Press (Barbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Overhead Press (Barbell)",2,38.0,9.0,0,0.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Overhead Press (Barbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Overhead Press (Barbell)",3,31.5,7.0,0,0.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Lateral Raise (Dumbbell)",1,9.0,13.0,0,0.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Lateral Raise (Dumbbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Lateral Raise (Dumbbell)",2,8.0,13.0,0,0.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Lateral Raise (Dumbbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Lateral Raise (Dumbbell)",3,9.0,12.0,0,0.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Triceps Pushdown (Cable - Straight Bar)",1,24.5,11.0,0,0.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Triceps Pushdown (Cable - Straight Bar)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Triceps Pushdown (Cable - Straight Bar)",2,25.5,11.0,0,0.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Triceps Pushdown (Cable - Straight Bar)",Ruhezeit,0.0,0.0,0,90.0,,,
